MOV10	36	9	20	174	28	0	77	618	137	281	21	127	368	619	224	71	231	356	36	71	109	435	302	230
MOV10L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOXD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOXD2P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPC1	0	0	0	19	16	0	37	45	17	0	0	0	20	24	41	16	46	101	86	42	56	15	30	45
MPC1L	4	0	2	0	5	0	0	0	20	0	0	0	0	16	0	0	0	0	17	11	0	11	27	7
MPC2	8	46	15	76	0	63	75	37	74	140	11	128	120	225	46	53	230	74	165	184	89	306	360	119
MPDU1	33	20	127	277	17	52	53	440	321	191	42	317	492	472	340	240	353	345	372	69	336	582	334	290
MPDZ	0	0	0	37	0	1	24	3	0	0	0	0	45	1	0	0	94	1	2	0	30	30	0	16
MPEG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPG	1	0	0	1	0	0	0	38	17	0	0	0	19	53	0	43	1	63	0	6	0	43	2	60
MPHOSPH10	21	44	52	246	71	22	168	734	351	346	31	527	310	726	301	127	281	439	430	148	334	796	772	322
MPHOSPH6	37	37	6	277	6	3	99	344	230	182	22	173	415	435	132	21	167	258	288	76	140	303	478	306
MPHOSPH8	12	6	39	180	5	10	20	459	41	31	0	174	73	106	297	44	72	188	67	42	57	146	73	109
MPHOSPH9	6	0	1	307	13	0	24	205	153	42	41	100	261	135	133	156	136	112	83	12	20	160	288	116
MPI	10	0	71	170	1	113	106	244	69	191	16	0	161	171	85	2	216	159	145	39	55	238	183	195
MPL	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPLKIP	4	0	5	211	18	61	58	176	122	168	13	181	141	252	153	27	285	293	133	109	77	246	431	362
MPND	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	4	0	0	0	0	0	43	20	0
MPO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPP1	8	0	0	23	0	0	23	0	35	115	0	0	0	57	81	0	17	172	27	0	0	17	0	17
MPP2	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	1	11	0	24	24
MPP3	0	0	0	0	0	0	0	1	0	0	0	0	0	38	0	0	0	0	0	0	0	0	23	0
MPP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPP5	8	0	43	93	0	0	42	37	2	239	0	41	64	128	120	21	19	48	61	13	32	161	66	114
MPP6	11	1	0	61	0	0	1	0	11	131	0	27	40	37	0	0	0	36	7	27	0	0	104	3
MPP7	0	0	0	4	1	0	26	120	0	43	0	75	7	40	0	66	2	114	44	42	0	7	106	0
MPPE1	0	0	0	39	0	0	4	0	14	1	5	0	0	25	0	24	13	73	0	1	0	17	36	32
MPPED1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPPED2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MPRIP	0	1	15	79	5	0	15	1	8	64	0	15	60	40	27	12	5	20	10	26	15	53	107	41
MPST	6	0	0	245	28	0	47	75	62	29	0	151	167	41	99	23	173	64	53	39	48	48	56	48
MPV17	17	0	1	187	30	18	53	256	128	216	37	227	236	340	0	0	144	227	73	115	92	455	280	393
MPV17L	0	0	0	1	0	1	6	0	0	0	3	0	16	19	0	14	8	20	13	3	52	13	47	38
MPV17L2	12	0	2	99	8	33	93	660	127	243	10	312	322	245	202	109	199	226	429	156	196	726	503	308
MPZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPZL1	10	12	105	200	35	99	98	240	279	158	8	734	287	474	118	210	556	598	740	159	407	1665	1252	462
MPZL2	0	0	0	11	0	0	0	0	0	37	0	0	0	43	0	0	20	51	0	0	0	0	0	0
MPZL3	1	0	0	0	0	0	0	26	0	8	0	1	49	5	0	0	24	32	10	1	12	34	1	34
MR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1	0	0	0	0	0	0
MRAP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
MRAP2	0	0	0	26	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRAS	0	0	1	0	1	0	13	0	0	0	0	0	0	23	0	0	21	11	50	15	0	4	61	17
MRC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRE11A	3	0	4	180	0	0	0	87	41	64	0	113	50	215	86	108	56	106	98	55	81	217	134	167
MREG	4	0	6	12	0	0	0	57	59	0	0	1	5	12	0	0	20	0	29	17	0	0	9	40
MRFAP1	229	54	135	1948	212	161	742	3904	1465	1299	72	1559	1413	2269	884	568	1420	1830	1541	570	1215	2528	1729	1750
MRFAP1L1	56	0	7	376	49	22	191	435	271	387	21	273	427	486	376	135	154	163	291	98	87	191	367	326
MRGBP	0	0	0	0	0	0	8	0	0	0	0	0	0	0	9	0	7	0	0	8	27	8	0	2
MRGPRD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRGPRE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRGPRF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRGPRG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRGPRG-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRGPRX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRGPRX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRGPRX3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRGPRX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRI1	0	0	0	49	0	0	0	0	20	6	0	49	50	64	0	0	17	134	0	17	8	77	2	37
MRM1	1	0	0	50	8	24	57	66	250	21	25	221	21	88	0	65	95	75	19	30	37	50	92	139
MRO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MROH1	2	0	15	48	7	0	32	0	33	12	0	337	32	22	38	0	15	31	50	11	0	1	60	0
MROH2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MROH2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MROH5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MROH6	0	0	17	0	0	0	5	0	0	0	0	0	0	0	0	0	0	14	3	0	0	18	0	16
MROH7	0	3	0	5	0	3	0	0	0	0	0	0	0	0	9	0	0	0	0	0	7	1	0	0
MROH7-TTC4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MROH8	0	0	0	6	0	0	0	0	29	96	0	0	5	0	0	0	0	0	0	2	0	0	0	0
MROH9	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
MRPL1	46	29	48	513	13	56	150	784	122	386	20	374	535	547	236	317	416	485	227	231	204	916	549	585
MRPL10	88	83	1	912	24	77	399	1534	321	1210	82	1270	850	1040	734	624	587	804	779	406	671	1699	858	1232
MRPL11	67	57	29	975	48	33	268	1647	545	781	98	627	902	1189	275	295	765	806	660	375	659	1206	1080	1021
MRPL12	70	34	95	1549	167	251	533	2421	709	1247	96	1778	1322	2138	683	828	1552	1515	1555	576	818	2665	2092	1622
MRPL13	37	46	22	998	44	218	210	1394	556	663	89	1021	570	1284	498	378	708	1066	797	271	645	1225	1039	970
MRPL14	41	23	60	874	76	200	295	1873	680	656	32	819	949	1747	533	382	959	778	818	470	712	1444	1040	1113
MRPL15	153	49	92	1375	176	197	370	2927	1075	1522	203	1246	1302	1983	587	559	1275	1745	1145	653	1258	1982	1914	1806
MRPL16	62	12	134	589	75	112	309	1019	504	549	64	891	593	875	364	207	539	531	535	360	488	820	893	781
MRPL17	57	40	17	1046	81	279	270	1143	463	654	74	754	788	1006	203	279	649	644	683	261	605	1202	720	766
MRPL18	205	37	136	1432	76	157	419	2628	1342	841	87	1284	1187	2016	465	370	1235	1272	496	468	597	884	1388	1115
MRPL19	59	1	131	610	24	40	176	999	470	813	1	775	286	946	499	446	724	696	506	383	327	1227	757	717
MRPL2	53	36	15	632	57	114	301	779	347	501	40	448	580	877	448	149	457	560	661	241	575	867	1000	710
MRPL20	57	56	82	1098	147	253	335	2396	773	1053	65	1004	1023	1349	592	340	636	1193	811	349	861	1676	1645	1532
MRPL21	89	3	77	1048	72	135	276	1476	564	700	94	904	800	1387	372	478	797	1237	599	500	579	1128	1502	1226
MRPL22	49	30	62	804	46	103	167	793	483	744	62	625	405	991	181	238	359	571	456	203	475	1048	772	625
MRPL23	19	16	6	126	18	0	71	225	176	89	22	95	144	169	41	15	183	103	53	59	78	189	256	214
MRPL23-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRPL24	19	0	74	233	32	21	158	526	214	378	22	348	303	506	130	75	282	206	327	179	229	493	326	295
MRPL27	39	2	87	913	97	156	330	1331	590	763	98	925	722	1329	243	350	735	1079	836	319	607	1716	1110	908
MRPL28	47	34	41	625	71	108	204	963	424	593	85	585	690	1023	271	252	623	655	674	230	510	1048	753	784
MRPL3	112	26	64	1058	76	150	372	1471	409	998	60	1175	1159	1699	356	597	777	1191	929	423	571	1553	1525	1080
MRPL30	11	22	64	360	0	19	79	501	134	228	4	184	368	505	240	161	253	284	225	115	335	427	421	527
MRPL32	65	2	30	546	46	23	152	613	290	444	19	560	263	750	315	204	529	319	314	92	490	780	511	422
MRPL33	46	16	123	553	49	194	222	1082	379	270	29	494	641	723	398	190	466	663	386	130	282	556	853	701
MRPL34	66	28	34	865	131	148	220	1717	524	578	70	449	1025	1094	400	217	626	947	846	451	502	1405	1341	1001
MRPL35	83	5	20	609	32	158	190	905	248	449	17	1102	568	730	301	367	297	711	552	351	451	957	1098	719
MRPL36	40	16	7	487	24	27	186	726	138	299	30	238	495	629	157	108	309	284	440	166	220	818	486	587
MRPL37	137	141	209	1824	169	500	753	2952	1686	1936	226	2099	1704	2452	775	659	1270	1412	1447	728	1352	2705	2674	1903
MRPL38	24	21	47	660	37	148	229	1038	495	699	114	929	376	805	139	78	568	618	507	245	428	1031	825	520
MRPL39	52	2	129	898	60	100	215	1443	600	762	70	1076	611	1179	440	293	690	755	798	313	601	1235	1009	898
MRPL4	44	68	47	641	41	34	236	1053	412	732	67	674	614	1092	219	605	809	540	390	300	352	912	1078	803
MRPL40	65	3	7	594	37	71	224	1308	304	710	74	804	785	875	337	72	432	1058	527	427	378	774	755	873
MRPL41	34	24	84	481	49	119	121	581	420	308	68	550	383	454	268	215	437	714	573	221	303	950	923	612
MRPL42	23	2	39	363	45	144	130	854	390	662	33	466	316	568	173	185	374	259	521	307	417	688	907	346
MRPL42P5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRPL43	18	144	117	510	63	23	131	792	235	671	38	564	345	774	302	104	353	712	513	176	593	1061	989	481
MRPL44	53	37	55	605	51	45	206	1266	623	702	32	721	594	923	398	428	549	705	766	258	634	864	726	798
MRPL45	36	30	70	690	87	136	178	985	245	655	76	735	730	665	453	301	538	544	502	263	424	906	690	614
MRPL45P2	0	1	5	2	5	0	2	0	3	0	0	2	1	5	0	12	1	1	2	2	0	9	18	35
MRPL46	60	35	142	524	80	0	303	601	283	658	103	654	429	788	492	206	451	700	375	247	324	1081	926	838
MRPL47	71	16	79	646	92	56	248	515	430	558	55	762	762	868	248	333	611	612	593	248	431	1145	962	688
MRPL48	38	30	83	486	44	81	216	1016	330	552	68	394	543	733	242	236	429	501	469	193	275	718	473	341
MRPL49	64	6	63	547	50	50	201	963	309	901	72	411	400	860	83	195	428	689	593	216	269	840	783	798
MRPL50	29	11	150	820	14	125	224	781	589	530	23	676	584	841	258	219	510	616	761	290	317	882	805	911
MRPL51	69	61	230	1302	121	195	505	2384	831	1190	79	1146	1294	1629	521	392	1161	1244	1159	607	995	2011	1565	1545
MRPL52	42	17	52	479	84	78	181	1081	198	355	79	628	581	1147	290	225	651	783	621	308	461	1044	735	781
MRPL53	6	12	0	159	17	45	64	170	218	233	36	244	217	336	130	92	171	176	194	74	180	267	236	184
MRPL54	6	20	0	292	24	71	74	273	304	407	35	225	243	375	68	64	222	183	136	139	261	349	194	284
MRPL55	36	33	48	555	24	132	235	811	436	365	46	635	624	1037	205	180	707	590	542	408	342	862	942	755
MRPL57	93	82	6	767	81	401	194	1641	588	950	61	750	750	1183	274	374	831	1005	753	416	447	1270	1451	1254
MRPL9	58	26	51	1055	66	169	428	1601	524	964	79	557	1019	1189	545	242	708	1009	644	510	594	1289	1103	1021
MRPS10	22	1	0	344	31	36	100	318	117	294	33	418	183	378	55	114	200	189	235	66	144	291	340	312
MRPS11	57	1	102	959	117	176	269	1494	731	873	91	551	867	994	332	562	384	1057	658	299	771	1684	765	1010
MRPS12	43	50	8	1319	43	154	339	1388	509	689	111	884	1100	1508	95	263	798	847	745	405	710	940	1391	1062
MRPS14	29	48	2	260	70	71	169	121	225	306	73	522	405	458	122	86	347	466	403	139	246	596	347	613
MRPS15	100	10	54	1060	44	176	388	1456	682	927	62	616	812	1181	401	381	607	590	873	337	528	1115	1200	1128
MRPS16	71	84	72	1439	81	198	395	2538	708	1149	95	1498	1138	1541	665	435	1132	1132	1045	469	717	1656	1665	1432
MRPS17	27	18	99	581	56	68	148	502	380	293	56	611	371	628	204	85	447	323	439	155	305	775	624	600
MRPS18A	33	5	37	546	38	72	233	1226	431	730	57	478	651	1068	226	210	520	627	614	393	606	1132	586	670
MRPS18B	95	18	69	1277	84	177	434	1320	661	919	142	1344	893	1451	728	195	996	1152	639	252	636	1791	1516	1127
MRPS18C	28	0	50	367	21	25	43	392	156	345	16	359	237	437	128	63	238	375	259	87	224	347	370	350
MRPS2	31	4	123	791	67	110	253	1426	458	610	129	644	596	1161	322	287	797	975	669	391	425	1060	1341	929
MRPS21	55	2	74	1023	46	109	296	954	317	678	69	524	654	1383	392	196	726	904	440	299	640	893	1202	785
MRPS22	47	76	12	373	27	1	165	483	138	571	78	361	256	662	94	162	321	498	355	46	236	653	473	478
MRPS23	113	41	226	1569	159	271	640	2730	1209	1322	107	1170	1551	1637	370	459	899	1188	1041	761	1166	1735	1689	954
MRPS24	3	0	1	20	0	1	8	39	15	23	1	33	26	53	14	8	28	27	32	9	29	50	39	36
MRPS25	48	28	25	1002	65	104	211	1050	591	737	81	549	700	750	144	269	555	794	600	204	180	1308	690	659
MRPS26	36	66	58	474	48	133	227	1310	392	572	64	607	544	1103	244	185	631	310	846	199	474	1442	1426	702
MRPS27	27	11	5	106	35	89	194	485	81	223	0	312	169	352	0	217	303	118	229	103	185	401	350	378
MRPS28	67	0	0	751	30	132	163	1074	307	453	53	564	531	697	197	211	478	610	473	273	410	816	326	672
MRPS30	50	30	64	780	43	91	173	1280	486	529	32	842	507	885	348	372	514	636	667	205	481	1011	963	778
MRPS31	52	35	9	318	16	86	239	417	285	281	52	324	440	670	106	263	321	435	365	203	443	624	522	369
MRPS31P5	0	1	0	53	0	28	4	2	2	5	15	63	36	84	1	2	1	11	5	11	3	7	5	7
MRPS33	45	2	26	714	52	82	377	756	607	631	56	273	451	671	163	87	273	480	361	250	296	1020	803	507
MRPS34	59	7	83	852	79	105	294	2056	457	669	108	793	934	1253	407	194	694	780	635	425	680	1393	1238	755
MRPS35	60	38	71	678	67	1	348	1078	500	582	21	579	904	899	374	425	703	884	716	281	452	1271	895	624
MRPS36	20	14	4	328	18	30	101	639	223	238	12	533	285	531	267	156	197	209	240	66	153	281	317	232
MRPS5	83	40	85	704	131	50	213	1376	315	708	19	736	478	1281	295	258	627	793	371	338	595	1046	1198	956
MRPS6	10	20	0	293	33	47	89	255	137	165	29	159	209	463	161	78	173	186	293	62	106	451	276	268
MRPS7	70	143	105	1212	78	172	430	1559	726	852	120	1185	994	1423	667	389	1013	865	984	484	828	2061	915	1028
MRPS9	67	19	35	556	19	10	139	943	549	477	97	382	455	629	308	328	551	497	360	176	468	896	570	458
MRRF	16	0	8	460	0	30	119	376	228	215	29	371	234	403	104	262	306	387	244	75	172	454	277	438
MRS2	108	74	70	1210	49	60	440	1420	719	1061	108	1804	793	1400	274	392	1204	941	1030	588	1147	1707	1679	1157
MRS2P2	1	0	0	25	0	3	8	22	7	22	2	32	35	26	3	5	25	17	17	8	20	30	24	25
MRTO4	28	10	17	351	28	86	110	617	193	277	58	341	424	821	150	279	258	390	274	297	331	571	920	486
MRVI1	0	0	0	0	0	0	0	96	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0
MRVI1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MS4A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS4A10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS4A12	6	0	0	53	10	0	16	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	1	0
MS4A13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS4A14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS4A15	0	1	0	41	0	0	7	47	0	0	0	23	6	112	0	37	49	92	13	18	41	41	28	25
MS4A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS4A3	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
MS4A4A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS4A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS4A6A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
MS4A6E	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MS4A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
MS4A8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
MSANTD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSANTD2	2	0	0	19	0	13	0	3	2	0	0	0	0	11	0	34	48	0	6	0	20	10	1	39
MSANTD3	3	0	0	16	0	0	15	36	0	0	0	0	20	24	0	0	11	29	0	0	10	63	39	18
MSANTD3-TMEFF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSANTD4	0	0	0	0	0	0	27	0	0	0	0	69	0	0	0	31	27	1	24	0	0	32	19	33
MSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSGN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSH2	43	14	7	1158	62	56	362	1161	321	938	21	1026	928	1507	888	373	1167	1459	393	541	686	1762	1236	860
MSH3	4	0	4	111	0	0	2	5	9	52	0	168	98	217	81	45	16	57	0	9	0	83	53	130
MSH4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSH5-SAPCD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
MSH5.uid_7870	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0
MSH5.uid_7872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSH5.uid_7873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSH6	41	1	6	348	65	9	229	863	465	491	2	463	495	501	293	228	755	325	152	350	141	550	491	492
MSI1	6	0	0	33	1	0	17	93	0	23	0	72	28	75	22	40	11	16	19	27	9	110	121	45
MSI2	0	0	27	0	0	0	0	81	0	0	6	0	64	2	0	0	0	0	0	0	7	0	0	0
MSL1	7	4	16	144	0	0	6	61	23	0	1	0	146	88	0	63	88	27	36	1	34	110	169	139
MSL2	9	0	0	43	0	0	12	121	70	82	36	3	3	48	1	47	17	91	9	17	39	46	84	25
MSL3	7	1	0	44	1	0	12	4	123	67	0	71	141	136	0	0	107	95	0	43	8	74	143	29
MSL3P1	10	0	10	328	20	0	20	355	103	105	0	38	122	385	85	117	74	180	165	145	142	187	425	173
MSLN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSMB	5	0	0	10	0	20	0	0	0	0	0	1	0	0	0	0	7	0	0	5	0	0	0	7
MSMO1	6	1	0	81	22	0	46	22	56	100	31	0	54	20	91	5	23	1	59	24	147	34	152	43
MSMP	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	5	5	1	0	0	7	0	0
MSN	1	41	1	258	42	0	162	171	86	189	14	0	272	401	9	0	182	68	56	184	137	446	390	200
MSR1	0	4	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	1	3	0	0	0	0	0
MSRA	0	0	0	0	0	13	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
MSRB1	0	0	0	19	0	0	0	0	0	41	9	0	0	19	0	0	17	0	0	4	0	3	0	20
MSRB2	0	0	0	0	0	0	0	1	0	0	0	40	0	0	0	0	0	4	0	0	0	0	0	9
MSRB3	0	0	0	65	0	0	1	0	0	0	12	0	0	1	0	8	15	17	7	0	22	3	0	0
MSS51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
MST1	0	0	0	6	0	0	11	0	0	0	0	0	10	10	0	0	0	12	0	0	0	0	0	0
MST1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MST1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
MST1R	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	31	0	0
MST4	0	0	0	81	0	0	0	27	0	48	25	0	131	60	0	0	21	80	68	48	28	133	71	0
MSTN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTO1	10	0	2	33	0	0	0	1	2	16	0	4	10	12	0	1	5	0	0	1	0	1	13	8
MSTO2P.uid_1916	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1
MSTO2P.uid_463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSX1	0	0	1	0	0	19	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3
MSX2	0	0	0	45	0	0	23	0	22	16	0	57	43	58	104	39	77	81	24	47	131	267	308	258
MSX2P1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	3	0
MT1A	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	29	0	0	6	0	9	0	0
MT1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MT1DP	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MT1E	15	1	14	66	16	5	16	36	23	71	12	100	63	116	29	0	100	3	19	22	10	29	122	442
MT1F	1	0	0	7	9	0	0	1	10	47	7	0	7	30	15	0	7	5	42	3	5	11	3	6
MT1G	19	41	51	21	16	79	47	306	78	209	17	52	168	481	91	104	219	106	111	41	41	104	915	336
MT1H	3	29	8	16	9	34	18	39	10	73	27	0	121	62	22	21	69	85	18	58	6	0	99	98
MT1HL1	0	2	0	4	4	5	5	7	2	14	5	0	30	6	2	6	13	7	1	7	4	1	22	7
MT1IP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
MT1JP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MT1L	0	0	0	1	0	0	0	36	0	7	14	0	19	3	0	0	0	0	15	5	21	6	21	10
MT1M	0	0	0	0	0	0	11	27	0	18	0	0	7	0	0	9	27	21	0	11	0	0	0	4
MT1X	130	39	154	1307	159	206	383	1491	711	861	103	771	789	2055	534	462	1175	1092	1300	472	1133	2422	2197	1868
MT2A	12	0	14	187	13	46	82	270	129	287	32	182	174	331	38	77	162	193	37	119	92	67	322	257
MT3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MT4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTA1	0	0	0	17	0	0	3	0	2	4	0	12	0	7	0	0	3	0	1	1	0	20	4	1
MTA2	5	2	10	211	11	28	52	435	175	39	19	76	69	187	62	59	87	250	78	76	27	283	295	184
MTA3	41	29	34	156	18	42	177	237	113	162	13	8	228	130	1	80	87	107	62	36	61	236	330	141
MTAP	7	1	0	21	0	0	0	147	0	91	9	36	52	108	0	0	107	41	0	68	31	70	29	59
MTBP	5	0	0	52	0	0	0	9	0	0	0	33	83	26	0	0	35	4	7	0	0	62	52	32
MTCH1	15	11	19	240	30	40	108	339	206	232	20	161	158	193	0	140	224	229	112	104	96	147	238	285
MTCH2	64	7	53	839	58	133	410	1039	478	564	48	557	1053	1076	276	155	643	747	691	283	555	1165	1137	759
MTCL1	13	0	0	98	2	0	10	29	22	56	0	84	17	75	0	2	33	0	25	21	0	42	0	2
MTCL1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTCP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
MTDH	31	11	6	88	27	5	122	140	135	63	0	69	166	292	30	137	143	84	117	61	62	170	155	75
MTERF	17	0	3	178	0	31	78	326	86	138	20	235	36	273	0	0	117	208	279	50	126	261	240	140
MTERFD1	9	2	11	287	54	46	77	319	13	190	13	360	225	298	55	49	176	406	209	130	368	478	215	373
MTERFD2	26	1	0	324	18	10	92	524	132	199	0	255	149	305	31	83	231	363	81	64	170	225	348	345
MTERFD3	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	28	0	20	20	0	21	25	0	47
MTF1	16	0	35	133	2	45	16	79	18	131	29	43	100	147	102	124	17	50	62	36	18	73	51	59
MTF2	20	54	4	343	17	76	95	511	250	186	0	432	333	558	189	403	172	145	280	153	200	517	320	387
MTFMT	6	0	6	184	0	10	38	72	111	145	3	307	67	326	12	26	121	183	123	80	112	343	178	100
MTFP1	9	0	71	265	22	0	114	198	115	261	9	247	308	193	59	141	188	366	294	96	265	680	377	292
MTFR1	19	37	7	250	6	5	80	376	223	85	0	99	104	195	12	81	89	54	20	46	54	73	198	216
MTFR1L	22	1	0	346	13	78	80	489	89	228	43	64	267	352	91	0	168	359	174	103	129	288	325	155
