NRDE2	168	14	70	9	9	81	29	0	5	97	13	26	168	124	68	113	67	36	90	58	356	123	70	86	76	98	71	27	92
NREP	1	0	0	0	0	13	0	0	1	3	0	0	0	1	0	19	0	9	22	0	0	0	0	0	11	0	66	1	0
NREP-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRF1	207	393	81	17	28	212	0	76	65	257	33	135	161	198	28	301	104	111	170	341	80	462	324	38	171	920	437	485	12
NRG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0
NRG1-IT1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRG1-IT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRG3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	94	0	0	0	0	0
NRG3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRG4	0	23	0	0	0	15	0	0	45	0	0	0	0	0	0	26	10	3	60	8	42	24	0	0	1	44	6	46	14
NRGN	20	0	0	0	0	2	0	0	0	12	0	2	0	3	9	5	0	2	8	0	0	1	0	0	5	0	8	0	5
NRIP1	1	0	0	0	0	38	0	0	1	0	0	1	0	0	91	0	0	2	0	0	0	0	0	2	0	26	0	0	1
NRIP2	0	0	0	0	0	1	0	0	0	0	0	0	0	8	30	4	0	2	2	0	55	0	1	0	0	2	3	0	0
NRIP3	386	535	0	30	0	342	0	93	30	180	1	29	325	490	372	282	503	117	361	715	205	650	175	248	107	848	515	1050	337
NRK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NRL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRM	19	121	58	4	0	6	0	84	27	0	0	0	32	140	0	1	83	59	26	60	0	4	75	0	39	101	0	115	46
NRN1	38	0	1	2	0	82	2	0	47	495	0	0	92	27	0	152	153	15	31	72	8	86	7	99	24	78	44	147	19
NRN1L	0	0	0	0	0	9	0	0	0	33	0	0	0	0	0	0	13	0	1	3	0	1	0	29	0	0	0	0	0
NRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRP1	0	1	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
NRP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NRROS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	4	0	0	0	0	0	0	0	0	0
NRSN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRSN2	268	132	0	6	1	71	0	0	24	99	0	163	89	22	45	48	75	42	158	372	0	45	78	65	43	6	108	97	52
NRTN	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRXN1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	24	0	0	0	0	0	0	1	0	0	0	8
NRXN2	4	3	0	2	3	1	0	8	0	0	17	0	48	20	19	8	60	3	40	18	0	5	8	20	1	4	0	126	25
NRXN3	0	0	0	2	0	0	0	0	67	15	0	0	0	0	0	18	0	37	15	19	14	0	0	6	1	42	0	57	0
NS3BP	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	14	0	0	0	0	0	0	9	0	0	29
NSA2	367	249	11	22	57	276	16	124	482	336	119	109	539	454	315	509	317	208	244	351	103	358	327	239	220	546	365	618	324
NSD1	736	183	84	41	20	401	19	86	319	934	31	12	759	495	484	849	553	386	638	1393	798	850	339	775	352	1010	975	594	433
NSDHL	682	612	80	92	61	727	28	180	462	556	206	183	1319	1243	77	1417	1514	453	682	1511	518	1704	1086	1015	426	2008	606	2318	1037
NSF	362	267	0	20	6	246	61	0	207	253	0	155	453	75	111	841	633	193	259	1261	175	815	74	176	92	884	188	577	161
NSFL1C	1397	575	33	44	85	426	11	75	598	624	80	50	506	812	366	910	616	255	564	1995	314	867	230	283	250	909	408	1122	355
NSFP1.uid_21046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSFP1.uid_21945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSG1	0	0	11	0	0	0	0	0	0	4	0	0	16	50	0	55	27	47	0	23	68	0	0	0	0	24	0	0	0
NSL1	353	443	4	24	51	465	3	66	302	820	0	47	478	677	149	818	553	153	399	596	348	519	535	231	506	766	341	811	226
NSMAF	255	46	0	15	10	621	0	230	102	959	0	234	282	505	101	467	557	140	283	263	431	227	127	685	406	757	473	296	101
NSMCE1	155	157	1	24	1	113	0	1	172	192	0	129	88	133	104	178	268	126	116	183	0	195	175	66	27	328	185	440	164
NSMCE2	236	511	125	22	4	163	0	0	18	145	36	64	399	349	461	497	203	195	217	358	327	427	184	314	205	681	129	304	258
NSMCE4A	52	85	37	14	25	100	7	60	166	190	0	85	216	200	35	173	157	191	79	303	74	168	31	107	79	120	29	193	251
NSMF	7	37	194	9	49	0	0	0	52	168	0	1	97	40	0	11	130	54	47	10	117	2	12	47	5	38	0	35	43
NSRP1	435	125	273	27	66	256	93	140	306	253	51	75	415	308	293	452	144	130	346	453	351	111	120	93	304	708	200	185	330
NSUN2	673	318	43	39	143	191	12	77	418	500	173	99	426	384	80	678	607	347	840	1363	125	962	385	280	73	1136	318	720	813
NSUN3	100	30	0	2	0	0	0	0	111	18	0	0	0	18	0	54	0	10	32	0	0	0	22	37	27	83	67	0	0
NSUN4	147	188	0	8	44	202	15	132	348	310	0	160	220	819	133	508	448	100	164	626	194	235	363	115	124	804	87	404	313
NSUN5	268	549	370	52	75	253	16	146	237	607	13	235	477	524	247	742	817	288	371	763	101	841	371	275	195	890	579	876	443
NSUN5P1	34	22	0	1	0	57	0	6	10	16	8	2	42	40	21	82	55	19	50	48	127	77	16	50	23	78	14	144	0
NSUN5P2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSUN6	49	0	0	0	0	59	0	0	0	38	0	0	108	80	4	55	120	5	45	153	106	38	0	21	29	0	84	1	0
NSUN7	4	41	0	9	8	2	0	0	0	1	0	1	15	25	0	18	80	11	10	118	0	1	28	0	31	215	0	83	0
NT5C	496	92	30	37	26	167	29	54	170	546	0	107	291	253	153	236	162	66	179	180	260	170	111	130	107	301	151	404	160
NT5C1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NT5C1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NT5C1B-RDH14.uid_2711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NT5C1B-RDH14.uid_2712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NT5C2	409	408	63	9	42	215	0	61	31	784	9	3	585	114	564	699	704	89	365	1308	190	1179	582	356	154	1268	351	545	86
NT5C3A	99	219	8	5	9	159	0	38	0	113	223	17	268	170	76	298	214	101	93	434	194	394	274	92	44	658	237	677	108
NT5C3B	99	108	0	5	34	60	0	33	18	71	75	0	147	51	64	164	73	85	163	75	1	75	14	0	68	75	103	54	165
NT5DC1	42	0	0	4	39	105	0	0	83	279	0	0	51	121	85	251	187	32	118	184	58	128	46	1	25	264	237	81	59
NT5DC2	37	3	0	0	0	14	0	12	52	0	33	0	24	32	36	25	44	10	34	0	64	12	34	0	28	24	1	59	92
NT5DC3	545	197	1	12	13	358	0	91	328	283	13	171	228	233	39	408	358	111	309	502	158	796	515	810	136	830	179	759	259
NT5E	1	0	0	1	0	0	0	0	0	0	0	0	1	5	0	19	2	0	0	0	0	3	0	0	0	0	0	0	14
NT5M	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NTAN1	7	4	0	0	0	10	0	0	0	19	0	8	12	0	0	3	48	3	30	25	0	0	0	4	0	19	11	0	4
NTF3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NTF4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NTHL1	172	207	28	31	28	77	0	0	57	178	11	53	66	178	58	79	182	51	64	70	0	209	91	83	70	84	109	81	56
NTM	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NTM-IT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NTMT1	489	1016	72	68	44	532	8	154	636	997	121	202	1078	877	333	1442	873	383	491	962	300	954	864	552	420	1071	693	1335	626
NTN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NTN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NTN4	8	0	0	0	0	22	0	0	0	58	0	0	0	19	0	5	1	0	0	0	9	7	0	27	16	0	0	0	0
NTN5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NTNG1	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	15	0	0	0	0
NTNG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NTPCR	67	526	0	40	8	144	5	59	167	396	1	4	281	228	159	411	337	111	302	364	179	281	249	119	196	427	322	737	260
NTRK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0
NTRK2	0	106	1	2	0	0	5	0	0	66	0	0	31	0	0	79	85	49	21	39	9	57	0	46	1	2	11	0	20
NTRK3	0	0	0	4	0	0	0	0	0	0	0	0	0	43	0	0	0	7	56	0	0	0	0	0	53	0	0	0	0
NTRK3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NTS	0	0	72	0	0	1	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NTSR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NTSR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUAK1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	6	0	6	0	0	0	13	0	0	27	0	26	0	0
NUAK2	75	392	9	9	45	132	0	66	48	220	0	0	278	58	7	225	86	8	0	504	92	558	186	224	25	116	0	305	161
NUB1	92	351	14	12	8	119	0	42	108	196	0	148	177	114	139	335	192	113	155	235	1	271	17	10	65	38	126	243	205
NUBP1	164	137	113	23	38	157	4	1	128	167	8	46	304	239	159	390	260	103	147	299	142	214	189	53	73	220	53	512	129
NUBP2	715	729	104	71	80	300	53	254	277	804	88	101	587	1061	768	799	1046	376	595	1098	76	1005	584	201	315	798	360	1067	456
NUBPL	261	88	36	9	6	203	0	1	53	418	0	165	102	180	150	193	291	107	233	341	146	279	171	85	72	274	314	468	82
NUCB1	397	1251	132	82	246	673	57	47	490	1219	187	577	548	443	87	754	928	465	932	1232	825	980	541	499	293	979	868	971	655
NUCB1-AS1	3	12	0	0	1	2	0	1	5	12	2	3	2	3	0	3	4	2	2	18	4	6	4	1	1	3	4	5	8
NUCB2	48	33	0	5	10	2	0	0	0	46	2	0	0	8	0	19	0	11	1	1	0	0	53	49	0	91	0	0	62
NUCKS1	374	349	248	37	153	488	155	67	564	1198	247	12	705	312	595	1243	782	347	802	936	433	682	584	490	398	1486	796	592	539
NUDC	1365	2730	428	204	142	1602	75	593	1268	2752	324	907	3074	2391	1573	3098	2588	975	2083	3399	1069	3204	2059	1796	1063	4288	3075	4222	1936
NUDCD1	149	871	189	46	74	409	32	81	277	526	113	2	680	655	130	979	802	302	269	1182	306	736	487	461	209	1641	495	815	564
NUDCD2	788	431	4	43	74	287	18	89	399	892	169	88	842	440	382	731	505	366	580	713	390	728	358	477	362	675	478	1028	516
NUDCD3	428	360	0	11	35	210	0	2	278	523	73	6	201	108	85	210	347	110	109	829	52	563	151	151	198	532	166	380	44
NUDT1	379	160	43	56	24	316	5	30	350	429	46	33	479	447	103	392	171	147	295	176	86	196	351	172	178	203	291	284	379
NUDT10	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0
NUDT11	3	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
NUDT12	0	2	0	0	0	0	37	0	0	0	2	0	0	0	0	56	122	6	29	117	0	9	59	0	0	262	0	165	1
NUDT13	0	2	0	0	0	0	0	0	5	0	0	0	0	0	5	0	13	0	0	59	0	15	13	6	0	110	3	0	28
NUDT14	0	0	0	0	12	10	0	0	0	0	0	0	11	0	2	19	16	1	6	0	0	0	0	0	0	0	0	0	26
NUDT15	928	521	74	10	42	458	4	0	264	488	41	2	238	862	220	567	582	138	205	887	242	603	309	248	234	757	695	924	288
NUDT16	72	31	0	14	20	98	0	35	101	146	41	0	101	135	137	154	118	45	73	321	67	44	121	93	43	2	107	280	129
NUDT16L1	75	414	183	36	47	339	5	68	307	592	1	54	211	456	140	585	467	246	229	357	153	441	339	107	237	448	371	398	177
NUDT16P1	22	0	0	0	0	8	0	0	0	95	0	0	102	25	0	37	11	54	56	57	1	0	24	0	24	0	0	0	0
NUDT17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	20	29	0	0	0	0	0
NUDT18	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUDT19	0	0	0	0	0	20	0	0	0	0	0	0	0	27	0	0	20	7	8	61	1	32	39	12	0	54	0	62	0
NUDT2	85	141	0	14	1	64	0	0	166	92	147	0	62	115	65	150	82	52	55	130	212	82	127	152	41	110	64	86	67
NUDT21	737	438	195	50	105	741	18	234	339	1819	134	86	1354	638	720	1667	775	386	570	1705	420	1229	323	632	474	1669	687	1909	505
NUDT22	26	141	0	8	3	43	0	0	166	53	49	33	162	139	178	189	72	116	124	36	12	162	122	43	34	101	65	187	176
NUDT3	0	0	0	1	0	3	0	0	0	1	0	1	0	0	0	5	0	1	0	1	0	0	2	0	0	1	0	0	0
NUDT4	58	1	0	0	0	0	8	0	0	9	0	0	0	1	8	41	39	28	17	8	0	16	0	27	0	69	36	0	0
NUDT4P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUDT4P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUDT5	936	1013	87	118	111	563	6	178	610	1009	128	61	1169	1072	745	1287	1004	468	564	1010	481	1207	1173	378	379	1310	1099	1074	787
NUDT6	9	0	7	0	0	33	0	1	0	34	0	0	13	10	23	0	0	1	10	11	0	32	21	27	41	38	68	20	0
NUDT7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	63	0	15	2	0	0	7	0	0	25	0	0	0	30
NUDT8	0	42	0	0	0	11	0	0	34	0	0	0	0	0	0	20	12	1	0	1	31	4	7	0	10	0	0	0	15
NUDT9	258	342	127	11	1	206	0	137	40	295	0	0	312	261	152	503	187	83	171	534	285	162	147	141	202	421	351	427	184
NUDT9P1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	8	0	4	1	0	1	0	1	0	2	0	0
NUF2	152	164	0	3	40	248	7	58	87	489	54	0	438	176	114	291	51	113	110	548	92	263	329	129	167	424	285	123	198
NUFIP1	137	100	98	14	15	98	23	29	269	88	48	35	320	140	61	408	131	103	128	320	325	306	163	89	61	410	173	379	176
NUFIP2	252	119	273	28	69	501	10	15	796	475	42	53	685	162	377	638	369	399	676	800	459	1007	430	251	229	1385	242	377	267
NUGGC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NUMA1	241	209	1	7	27	169	5	0	230	19	66	108	186	102	33	148	153	86	196	61	2	66	44	154	74	446	224	85	180
NUMB	647	185	75	4	32	199	3	30	102	692	38	1	176	185	85	711	229	134	310	465	189	643	333	219	158	552	246	160	61
NUMBL	1	0	0	0	0	12	4	0	0	4	0	0	4	0	0	0	0	0	42	0	88	11	0	15	8	1	0	0	28
NUP107	597	1009	155	50	177	639	3	38	355	821	138	55	921	573	624	1371	1359	243	530	2710	876	1224	1121	723	312	2232	593	2658	356
NUP133	160	389	221	9	47	453	8	11	128	323	133	57	542	351	629	702	437	238	395	1426	220	883	409	390	304	833	476	807	135
NUP153	510	130	183	16	78	292	0	51	270	611	111	66	361	397	150	506	483	178	603	1658	397	901	251	115	299	1592	143	1259	183
NUP155	136	423	31	23	34	233	54	148	316	24	138	245	120	190	82	608	623	189	435	1180	205	937	372	89	62	1383	266	1023	230
NUP160	725	504	34	19	77	388	52	142	701	343	162	267	592	419	333	872	878	346	377	3163	369	1954	1474	208	168	3838	626	1050	322
NUP188	196	798	51	33	0	404	5	275	296	147	14	2	479	357	167	1074	786	331	596	1789	431	891	676	645	210	1153	633	939	140
NUP205	485	295	56	24	70	372	48	1	248	463	48	138	608	215	72	687	846	241	394	1589	198	851	215	434	567	536	204	917	309
NUP210	0	0	0	0	0	0	0	0	0	29	0	96	30	47	0	0	17	15	29	0	0	26	0	1	0	0	0	0	0
NUP210L	0	6	0	0	0	0	0	0	0	3	0	0	1	0	1	17	0	3	0	10	0	0	0	0	0	27	0	0	0
NUP210P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP214	42	61	139	18	0	100	28	57	28	293	159	51	221	364	253	243	286	107	231	355	878	313	320	315	132	430	296	610	69
NUP35	650	396	1	20	45	295	5	72	626	707	75	17	593	585	135	796	384	177	246	1160	267	832	665	522	248	848	491	1158	166
NUP37	61	312	8	21	14	191	6	54	214	165	10	1	340	294	5	537	569	99	169	708	193	293	265	246	204	625	243	446	353
NUP43	502	421	38	15	42	264	0	100	344	493	162	21	520	400	262	718	248	195	260	393	144	694	379	273	144	577	330	426	310
NUP50	488	595	139	63	45	647	71	246	532	572	352	252	1319	690	629	1589	1315	392	770	3180	480	1969	1023	1512	292	2090	1087	2785	770
NUP50-AS1	13	40	0	0	12	51	0	0	22	1	31	34	79	95	22	84	119	120	35	5	24	30	2	74	0	82	0	44	81
NUP54	935	1005	114	48	89	737	66	125	280	1533	299	165	646	883	426	1487	709	324	539	1701	318	973	802	80	765	1523	1250	1524	662
NUP62	306	1234	130	150	139	1015	52	251	952	1075	295	153	1843	873	736	3075	1630	542	1021	3080	1810	4135	1243	1393	417	3431	1960	2786	881
NUP62CL	5	0	0	8	2	4	0	0	0	0	0	0	0	0	0	74	16	5	0	0	0	46	0	0	0	0	0	0	0
NUP85	785	864	29	67	75	375	2	154	759	603	40	462	874	1163	249	1245	1212	311	575	1701	525	1281	748	848	233	2759	808	1393	694
NUP88	355	521	201	29	128	519	0	110	295	347	190	134	758	533	537	760	847	273	355	1595	448	810	553	141	205	1241	340	1198	636
NUP93	733	1480	97	83	84	733	121	187	396	1549	188	676	1128	990	812	1517	861	533	937	3521	322	2699	1085	867	564	1339	1293	2376	1170
NUP98	898	508	189	57	123	588	2	171	469	750	79	356	922	497	809	1482	1249	420	1103	2988	551	1529	1301	781	219	2039	1497	2402	929
NUPL1	551	146	2	9	99	165	16	25	34	347	80	137	389	154	65	408	133	116	402	1369	184	746	652	375	201	328	249	556	377
NUPL2	113	209	17	16	13	137	0	17	228	136	0	0	321	387	129	300	613	75	146	661	267	299	475	389	118	490	191	490	237
NUPR1	0	0	0	6	0	15	0	0	0	0	0	0	10	0	42	0	0	0	34	5	0	8	0	0	0	14	11	0	0
NUPR1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0
NUS1	98	73	0	4	38	110	56	41	110	20	52	106	140	107	93	116	245	67	115	429	48	203	231	67	64	327	52	175	68
NUSAP1	1867	687	127	47	144	1319	78	159	501	1111	33	284	1618	1062	269	1303	851	382	1078	1821	464	1761	505	741	616	1896	1541	1869	689
NUTF2	1050	1037	157	58	85	697	64	184	726	1307	226	131	1055	1148	678	1325	880	502	748	1143	453	1093	911	491	411	1297	1146	1587	698
NUTM1	0	0	0	2	0	3	0	0	0	0	0	0	2	4	0	2	0	0	0	1	0	0	4	0	1	18	0	0	0
NUTM2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUTM2A-AS1	18	49	0	2	4	4	0	7	12	39	17	0	33	12	49	47	46	16	40	62	24	22	27	27	8	75	44	37	47
NUTM2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUTM2D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUTM2F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUTM2G	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	1	0	0	0	0	0	0	0	2	0	7	5
NVL	274	170	11	21	106	201	58	92	71	551	85	2	158	455	288	432	282	129	262	1273	167	695	251	332	168	1195	614	486	164
NWD1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	171	1
NXF1	514	742	23	47	128	854	46	119	724	846	383	396	1231	1261	150	1447	1130	428	598	2423	447	1821	1137	482	301	2551	1093	2290	326
NXF2+NXF2B.uid_12443	0	7	0	0	0	3	0	5	8	0	9	4	3	2	0	9	6	2	5	14	0	0	0	0	3	3	1	5	1
NXF2+NXF2B.uid_13049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NXF3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NXF4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NXF5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NXN	30	7	0	0	1	1	0	0	53	31	0	1	35	0	0	88	15	13	29	57	0	52	14	6	15	0	43	0	0
NXNL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NXNL2	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	8	24	9	9	22	22	34	5	2	0	28	15	7	0
NXPE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NXPE2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NXPE3	0	0	0	0	0	31	0	0	0	0	0	0	0	0	1	22	1	0	0	0	0	7	0	0	0	0	0	0	0
NXPE4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NXPH1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
NXPH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	3	0	0	0	0
NXPH3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	9	0	0	6	0	0	0	0	0	0	0
NXPH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NXT1	249	389	88	17	16	233	1	132	185	41	69	0	250	256	45	287	304	70	295	509	178	345	161	136	83	321	169	688	444
NXT2	264	180	0	5	0	111	14	1	0	156	143	8	179	61	114	426	411	30	57	671	179	335	136	90	53	759	53	226	51
NYAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NYAP2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NYNRIN	39	0	0	0	0	10	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0
NYX	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OACYLP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAF	3	51	2	0	16	13	0	0	32	6	58	1	64	47	1	27	49	12	5	0	0	14	1	0	29	0	0	52	56
OARD1	268	365	1	16	10	150	2	43	151	487	0	59	223	244	171	286	274	80	262	428	119	121	136	181	81	442	180	558	219
OAS1	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	14	0	0	8	0	0	0	0	0	0	0	0
OAS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	12	0	0	0	0	0	0
OAS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
OASL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAT	1330	4645	486	268	368	1591	112	845	2524	1269	754	1097	6197	2994	1922	7337	5891	1401	2652	7912	1821	6982	3565	3480	1113	9838	1240	6120	2719
OAZ1	6218	8319	1918	987	628	5929	733	1907	5996	6631	1402	1636	10921	11143	7578	13400	9337	4587	6430	10285	3418	9704	8040	4102	4404	12341	8336	12389	7674
OAZ2	362	91	0	19	2	160	0	17	0	175	1	107	135	256	0	102	66	82	47	86	71	151	186	1	286	94	210	0	70
OAZ3	0	4	0	0	0	17	11	1	26	13	0	1	0	17	75	44	4	4	28	27	11	9	10	33	4	42	0	2	0
OBFC1	92	1	0	8	0	60	0	1	30	174	0	4	105	88	52	141	125	21	69	45	0	227	19	88	0	257	185	0	0
OBP2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OBP2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OBSCN	0	0	0	6	0	0	0	0	0	0	0	38	0	57	36	0	3	0	0	0	0	0	0	0	0	0	0	0	0
OBSL1	0	13	0	0	0	5	0	0	0	0	0	0	80	0	0	8	55	9	8	13	0	18	0	1	4	0	0	11	10
